"State","Municipality","Name Id","Place Name","Place Name Status","Feature Type Code","Feature Type","Longitude","Latitude","Place Id","Historical Information","Origin Language","Australian Indigenous Language","Anzac Related Name","Date First Recorded Day","Date First Recorded Month","Date First Recorded Year","Source","Author","Title","Date Published Day","Date Published Month","Date Published Year","Publisher","Place of Publication","Pages(s)","Editor","Chapter Title","Journal Name","Issue","Year","Newspaper","File Number","Site Owner","Page Title","Site Title","Url","Location","Type of Artefact","Cartographer","Scale","Informant","Tape Title","Tape Number","Municipal Name","Endorsed by Council","Council Minutes","Organisation Name","Endorsed by GPNAP"
"VIC","MONASH CITY","116741","CROXLEY HALL NURSERY & PRESCHOOL","RECORDED","CHCA","CHILD CARE","145.150062","-37.876077","116496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MANNINGHAM CITY","116750","CUDDLY BEAR CHILD CARE","RECORDED","CHCA","CHILD CARE","145.124776","-37.756677","116505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","116751","CUDDLY BEAR CHILD CARE HEATHMONT","RECORDED","CHCA","CHILD CARE","145.23459","-37.832632","116506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER DANDENONG CITY","116756","DANDENONG DAY NURSERY","RECORDED","CHCA","CHILD CARE","145.212342","-37.967971","116511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","116762","DANDENONG RANGES CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.326859","-37.912908","116517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","116769","DARUL ULUM COLLEGE CHILD CARE","RECORDED","CHCA","CHILD CARE","144.970685","-37.70534","116524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","116773","DAWSON STREET CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.957094","-37.771207","116528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HEPBURN SHIRE","118487","DAYLESFORD COMMUNITY CHILD CARE","RECORDED","CHCA","CHILD CARE","144.138009","-37.34237","118242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HEPBURN SHIRE","118488","DAYLESFORD COMMUNITY CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.138009","-37.34237","118243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","116776","DEAKIN CHILD CARE","RECORDED","CHCA","CHILD CARE","144.30157","-38.200536","116531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MANNINGHAM CITY","116777","DEEP CREEK CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.167267","-37.760722","116532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","116794","DIAMOND CREEK CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.161669","-37.674691","116549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MANNINGHAM CITY","116808","DONCASTER EARLY LEARNING CHILD CARE","RECORDED","CHCA","CHILD CARE","145.132242","-37.781857","116563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WHITTLESEA CITY","116816","DOROTHY AVENUE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.015682","-37.681269","116571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116822","DOVETON UNITING CHURCH CHILD CARE AND KINDERGARTEN","RECORDED","CHCA","CHILD CARE","145.241155","-37.990818","116577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","116825","DROMANA CHILD CARE","RECORDED","CHCA","CHILD CARE","144.974951","-38.328561","116580","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA RANGES SHIRE","116830","DURHAM ROAD DAY CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.322406","-37.801464","116585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELTON CITY","116844","EARLY LEARNING CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.568704","-37.679231","116599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELTON CITY","118289","EARLY LEARNING KINDERS AND CHILD CARE","RECORDED","CHCA","CHILD CARE","144.5848333","-37.6820723","118044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GLEN EIRA CITY","116846","EAST BENTLEIGH CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.0579974","-37.9287303","116601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WELLINGTON SHIRE","118514","EAST SALE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","147.124957","-38.10598","118269","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA CITY","116855","EAST WEST CHILD CARE","RECORDED","CHCA","CHILD CARE","144.981057","-37.804667","116610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116858","ECO KIDS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.275714","-38.029653","116613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116861","EDRINGTON PARK CHILD CARE & KINDERGARTEN","RECORDED","CHCA","CHILD CARE","145.359502","-38.039975","116616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELTON CITY","116863","EDUKIDS LEARNING CHILD CARE AND KINDERGARTEN","RECORDED","CHCA","CHILD CARE","144.576249","-37.67297","116618","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","PORT PHILLIP CITY","116867","EILDON RD CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.976369","-37.862785","116622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KINGSTON CITY","116869","ELITE PETITES","RECORDED","CHCA","CHILD CARE","145.098096","-38.00175","116624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GLEN EIRA CITY","116875","ELSTERNWICK CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.015469","-37.882366","116630","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","116876","ELTHAM CHILD CARE CO-OP LTD","RECORDED","CHCA","CHILD CARE","145.145632","-37.716053","116631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","116879","ELTHAM LEISURE CENTRE CRECHE","RECORDED","CHCA","CHILD CARE","145.141162","-37.722592","116634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","116880","ELTHAM NORTH CHILD CARE","RECORDED","CHCA","CHILD CARE","145.142633","-37.689827","116635","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","116885","ELTHAM WOODS CHILD CARE CENTRE CO-OP","RECORDED","CHCA","CHILD CARE","145.167332","-37.707901","116640","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","PORT PHILLIP CITY","116890","EMERALD HILL CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.961665","-37.83291","116645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116895","ENDEAVOUR HILLS LEISURE CENTRE (CRECHE)","RECORDED","CHCA","CHILD CARE","145.258517","-37.97843","116650","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116896","ENDEAVOUR HILLS UNITING CHURCH CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.263665","-37.978798","116651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","116901","ERAMOSA CHILD CARE","RECORDED","CHCA","CHILD CARE","145.183675","-38.223699","116656","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","116906","EVENT CHILD CARE","RECORDED","CHCA","CHILD CARE","144.956109","-37.82421","116661","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","FALLS CREEK ALPINE RESORT (UNINCORPORATED)","119517","FALLS CREEK OCCASIONAL CHILD CARE","RECORDED","CHCA","CHILD CARE","147.282037","-36.863945","119130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","116919","FEDERATION FAMILY DAY CARE","RECORDED","CHCA","CHILD CARE","144.935804","-37.791194","116674","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","116934","FIRST STEPS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.384573","-38.172204","116689","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","116939","FLEMINGTON CHILD CARE CO-OPERATIVE","RECORDED","CHCA","CHILD CARE","144.931537","-37.786316","116694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KINGSTON CITY","116955","FRIENDSHIP SQUARE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.065626","-37.95909","116710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","116957","FUTURE KIDS CHILD CARE -CAIRNLEA","RECORDED","CHCA","CHILD CARE","144.779163","-37.747308","116712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116958","FUTURE KIDS CHILD CARE -CRANBOURNE CENTRAL","RECORDED","CHCA","CHILD CARE","145.255314","-38.109405","116713","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","116959","FUTURE KIDS CHILD CARE -CRANBOURNE EAST","RECORDED","CHCA","CHILD CARE","145.293889","-38.095382","116714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","116960","FUTURE KIDS CHILD CARE -MANOR LAKES","RECORDED","CHCA","CHILD CARE","144.613127","-37.873263","116715","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CARDINIA SHIRE","116962","FUTURE KIDS CHILD CARE -PAKENHAM","RECORDED","CHCA","CHILD CARE","145.476358","-38.072736","116717","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","116963","FUTURE KIDS CHILD CARE -POINT COOK","RECORDED","CHCA","CHILD CARE","144.740279","-37.900346","116718","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","116964","FUTURE KIDS CHILD CARE CENTRE -WYNDHAM WATERS","RECORDED","CHCA","CHILD CARE","144.741647","-37.8542","116719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","116965","FUTURE KIDS CHILD CARE-WORLD TRADE CENTRE","RECORDED","CHCA","CHILD CARE","144.954337","-37.822438","116720","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","116971","GEELONG CHILDRENS SERVICES CHILD CARE & EDUCATION CENTRE","RECORDED","CHCA","CHILD CARE","144.341623","-38.197916","116726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","116974","GEELONG KIDS CHILD CARE AND KINDERGARTEN","RECORDED","CHCA","CHILD CARE","144.325244","-38.140157","116729","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","116979","GENESIS CRECHE WANTIRNA","RECORDED","CHCA","CHILD CARE","145.261448","-37.868576","116734","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELTON CITY","116982","GENESIS KIDS ZONE","RECORDED","CHCA","CHILD CARE","144.564177","-37.701158","116737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MONASH CITY","116990","GLEN WAVERLEY OCCASIONAL CHILD CARE","RECORDED","CHCA","CHILD CARE","145.162828","-37.882013","116745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA CITY","117001","GOLD STREET CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.989712","-37.796912","116756","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","SOUTHERN GRAMPIANS SHIRE","118749","GOOD SHEPHERD CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","142.031183","-37.731856","118504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","117004","GOODLIFE OPERATIONS CHILD CARE CENTRE -BALWYN","RECORDED","CHCA","CHILD CARE","145.068224","-37.81103","116759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117011","GRACE STREET CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.813033","-37.732581","116766","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","FRANKSTON CITY","117014","GREEN COTTAGE CHILD CARE","RECORDED","CHCA","CHILD CARE","145.149578","-38.11756","116769","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRA CITY","117030","GUM NUT PRESCHOOL & CHILD CARE","RECORDED","CHCA","CHILD CARE","145.033996","-37.780763","116785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BENALLA RURAL CITY","118757","GUM NUTS RESORT","RECORDED","CHCA","CHILD CARE","145.984997","-36.548116","118512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","LATROBE CITY","118759","GUNAI LIDJ CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","146.395853","-38.234691","118514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER SHEPPARTON CITY","118761","GUTHRIE STREET CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.39019","-36.398571","118516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BAYSIDE CITY","117044","HAMPTON CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.023652","-37.937","116799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BAYSIDE CITY","117046","HAMPTON LADIES HEALTH CLUB CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.002156","-37.940577","116801","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WHITTLESEA CITY","117051","HAPPY FACES CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.074832","-37.65698","116806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER DANDENONG CITY","117053","HAPPY KIDS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.206746","-37.960758","116808","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","117055","HAPPY LITTLE LEARNERS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.28093","-38.100928","116810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","117060","HARTWELL CHILD CARE ASSOC","RECORDED","CHCA","CHILD CARE","145.082886","-37.847784","116815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORNINGTON PENINSULA SHIRE","117061","HASTINGS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.192267","-38.30844","116816","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","117064","HAWTHORN COMMUNITY HOUSE CHILD CARE SERVICE","RECORDED","CHCA","CHILD CARE","145.042426","-37.821337","116819","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","117070","HEATHMONT CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.241754","-37.836245","116825","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","117071","HEATHMONT EAST CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.256566","-37.828274","116826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BANYULE CITY","117074","HEIDELBERG OCCASIONAL CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.056914","-37.747772","116829","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","117080","HEWISH ROAD CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.289992","-37.797311","116835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER DANDENONG CITY","117081","HIGH FLYERS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.137821","-37.961278","116836","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER GEELONG CITY","117086","HIGHTON CHILD CARE & DEVELOPMENT CENTRE PTY LTD","RECORDED","CHCA","CHILD CARE","144.326999","-38.188658","116841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","117102","HONEYBEE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.892153","-37.739729","116857","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","YARRIAMBIACK SHIRE","118777","HOPETOUN CHILD CARE SERVICE","RECORDED","CHCA","CHILD CARE","142.363095","-35.730103","118532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","117106","HOPPERS CROSSING OCCASIONAL CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.691034","-37.878008","116861","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HORSHAM RURAL CITY","118780","HORSHAM COMMUNITY CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","142.20362","-36.714478","118535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HORSHAM RURAL CITY","118782","HORSHAM UNITING CHURCH CRECHE","RECORDED","CHCA","CHILD CARE","142.202928","-36.715252","118537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117111","HUNT CLUB COMMUNITY ARTS CENTRE -OCCASIONAL CHILD CARE","RECORDED","CHCA","CHILD CARE","144.77892","-37.771179","116866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BAYSIDE CITY","117112","HUNT COMMUNITY CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.999434","-37.895937","116867","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WYNDHAM CITY","117124","IRAMOO COMMUNITY CENTRE OCCASIONAL CHILD CARE","RECORDED","CHCA","CHILD CARE","144.622784","-37.896131","116879","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","HUME CITY","117127","ISIK COLLEGE CHILD CARE CENTRE AND KINDERGARTEN","RECORDED","CHCA","CHILD CARE","144.934621","-37.685257","116882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BANYULE CITY","117128","IVANHOE AQUATIC CENTRE CHILD CARE","RECORDED","CHCA","CHILD CARE","145.042884","-37.762214","116883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER DANDENONG CITY","117144","JELLY BEAN CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.202643","-37.970311","116899","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117145","JIGSAW CHILD CARE","RECORDED","CHCA","CHILD CARE","144.8317","-37.77574","116900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","117151","JOHNSON AND FRIENDS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.271573","-37.880432","116906","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MONASH CITY","117152","JOLLY JUMBUCKS CHILD CARE","RECORDED","CHCA","CHILD CARE","145.151899","-37.894681","116907","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CARDINIA SHIRE","117153","JOLLY JUMBUCKS CHILD CARE EMERALD","RECORDED","CHCA","CHILD CARE","145.438481","-37.93189","116908","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MORELAND CITY","117157","JOYBELLE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.959366","-37.695114","116912","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","FRANKSTON CITY","117159","JUBILEE PARK NURSERY SCHOOL","RECORDED","CHCA","CHILD CARE","145.141631","-38.150246","116914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GLEN EIRA CITY","117160","JUDY KLEINS CRECHE","RECORDED","CHCA","CHILD CARE","145.00966","-37.878501","116915","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KINGSTON CITY","117161","JUGGLES OCCASIONAL CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.055449","-37.960293","116916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","NILLUMBIK SHIRE","117165","JUNIORS FARM CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.221244","-37.719472","116920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","WODONGA CITY","118800","K 4 KIDZ CHILD CARE","RECORDED","CHCA","CHILD CARE","146.855484","-36.1198","118555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MONASH CITY","117177","KANOOKA CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.126017","-37.919739","116932","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","117178","KARDINIA CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.250983","-37.777398","116933","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117186","KEILOR DOWNS CHILD CARE CENTRE","HISTORICAL","CHCA","CHILD CARE","144.804286","-37.725681","116941","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117189","KEILOR GATEHOUSE","RECORDED","CHCA","CHILD CARE","144.822966","-37.715494","116944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KNOX CITY","117192","KELLBOURNE HEIGHTS KINDERGARTEN & CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.264382","-37.907272","116947","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","117195","KENSINGTON TURKISH CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.930293","-37.795513","116950","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MELBOURNE CITY","117196","KENSINGTON WOMENS GROUP CHILD CARE ASSOCIATION INC","RECORDED","CHCA","CHILD CARE","144.927925","-37.793244","116951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BOROONDARA CITY","117202","KEW RECREATION CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.038369","-37.803174","116957","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MONASH CITY","117215","KIDS ON GALLAGHERS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.178022","-37.881724","116970","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BRIMBANK CITY","117233","KILLEEN STREET CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.81922","-37.797209","116988","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MITCHELL SHIRE","118820","KILMORE CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","144.953248","-37.299748","118575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MITCHELL SHIRE","118822","KILMORE LEISURE CENTRE CRECHE","RECORDED","CHCA","CHILD CARE","144.953704","-37.298421","118577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","BAYSIDE CITY","117242","KING CLUB CRECHE","RECORDED","CHCA","CHILD CARE","145.034947","-37.964577","116997","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","CASEY CITY","117245","KINGS CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.314577","-38.057571","117000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","KINGSTON CITY","117248","KINGSTON KIDS PRESCHOOL & CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.092507","-37.995131","117003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MAROONDAH CITY","117253","KNAITH ROAD CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.248473","-37.814469","117008","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","GREATER SHEPPARTON CITY","118826","KNIGHT STREET PRESCHOOL & CHILD CARE CENTRE","RECORDED","CHCA","CHILD CARE","145.410079","-36.375436","118581","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIC","MOONEE VALLEY CITY","117260","KOALA CHILD CARE & EARLY LEARNING CENTRE -ESSENDON FIELDS","RECORDED","CHCA","CHILD CARE","144.895366","-37.727316","117015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
